scheme_code,scheme_name,start_date,end_date,observations,cagr,volatility,sharpe_ratio,max_drawdown,category,fund_house,scheme_category
149970,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund - Direct - Growth,2022-03-22,2026-08-14,1070,0.06797996528214911,0.015784086228276588,0.5261475476043787,-0.02717282916517083,Index,DSP Mutual Fund,Other Scheme - Index Funds
151373,DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund - Direct - Growth,2023-02-15,2026-08-14,847,0.0763708132301344,0.00933048716588682,1.7833234236180093,-0.0034308913646371453,Index,DSP Mutual Fund,Other Scheme - Index Funds
154018,DSP Nifty Smallcap 250 Index Fund - Direct - Growth,2025-12-11,2026-08-14,167,0.19095275400266964,0.19134337843512464,0.7156754722938448,-0.15502077896974964,Index,DSP Mutual Fund,Other Scheme - Index Funds
152243,DSP Nifty Smallcap250 Quality 50 Index Fund - Direct - Growth,2023-12-26,2026-08-14,650,0.05033886624023021,0.1964744829784869,0.04880372415061815,-0.3071062865253569,Index,DSP Mutual Fund,Other Scheme - Index Funds
152814,DSP Nifty Top 10 Equal Weight Index Fund - Direct - Growth,2024-09-06,2026-08-14,478,-0.04152214308579594,0.13619175578342418,-0.6910660029556254,-0.18856197970122013,Index,DSP Mutual Fund,Other Scheme - Index Funds
153801,DSP Nifty500 Flexicap Quality 30 Index Fund - Direct - Growth,2025-08-29,2026-08-14,236,-0.00224442624898602,0.14579366468837074,-0.354629990776148,-0.18006096060279042,Index,DSP Mutual Fund,Other Scheme - Index Funds
146062,DSP Overnight Fund - Direct Plan - Growth,2019-01-09,2026-08-16,2341,0.05205260622397634,0.0012407768960956,-14.880209901517656,0.0,Overnight,DSP Mutual Fund,Debt Scheme - Overnight Fund
147306,DSP Quant Fund - Direct Plan - Growth,2019-06-11,2026-08-14,1770,0.12216245164569584,0.1629430996595583,0.4372015561691504,-0.3265503026050346,Sectoral,DSP Mutual Fund,Equity Scheme - Sectoral/ Thematic
118994,DSP Regular Savings Fund - Direct Plan - Growth,2013-01-03,2026-08-14,3290,0.08460186983780793,0.04366226996539785,0.5876048103997287,-0.12028890510407264,Conservative Hybrid,DSP Mutual Fund,Hybrid Scheme - Conservative Hybrid Fund
119106,DSP Savings Fund - Direct Plan - Growth,2013-01-02,2026-08-14,3296,0.07012729256278138,0.008134477617982704,1.3037093879351858,-0.016830558807716,Money Market,DSP Mutual Fund,Debt Scheme - Money Market Fund
119226,DSP Short Term Fund - Direct Plan - Growth,2013-01-02,2026-08-14,3296,0.07751957942486554,0.013567414780180812,1.3144047967279744,-0.027516623991255984,Short Duration,DSP Mutual Fund,Debt Scheme - Short Duration Fund
153487,DSP Silver ETF Fund of Fund - Direct - Growth,2025-05-15,2026-08-14,310,1.0195941824967543,0.5424086093789534,1.4919049452681306,-0.4542191957301923,Fund of Funds,DSP Mutual Fund,Other Scheme - FoF Domestic
119212,DSP Small Cap Fund - Direct Plan - Growth,2013-01-02,2026-08-14,3353,0.21627779245503342,0.16551120986487908,0.9320544899812854,-0.490585208154648,Small Cap,DSP Mutual Fund,Equity Scheme - Small Cap Fund
119239,DSP Strategic Bond Fund - Direct Plan - Growth,2013-01-02,2026-08-14,3296,0.07838649622901661,0.03449007672388965,0.5559543249497698,-0.045006058776173696,Dynamic Bond,DSP Mutual Fund,Debt Scheme - Dynamic Bond
152528,DSP US Specific Debt Passive FoF - Direct - Growth,2024-03-19,2026-08-14,568,0.09863290191268503,0.06402185905413288,0.6648722810940354,-0.040646121697965,Fund of Funds,DSP Mutual Fund,Other Scheme - FoF Overseas
119252,DSP US Specific Equity Omni FoF - Direct Plan - Growth,2013-01-04,2026-08-14,3113,0.18357073824256975,0.16754896130719213,0.8343666333523935,-0.2806063296254828,Fund of Funds,DSP Mutual Fund,Other Scheme - FoF Overseas
119205,DSP Ultra Short Fund - Direct Plan - Growth,2013-01-02,2026-08-14,3296,0.07134763639395003,0.005882998322372131,2.0017529352096464,-0.010707993891201362,Ultra Short Duration,DSP Mutual Fund,Debt Scheme - Ultra Short Duration Fund
148595,DSP Value Fund - Direct Plan - Growth,2020-12-11,2026-08-14,1317,0.17569638024071965,0.10793873636053262,1.1277451133122984,-0.16451378809869377,Value,DSP Mutual Fund,Equity Scheme - Value Fund
119277,DSP World Gold Mining Overseas Equity Omni FoF - Direct Plan - Growth,2013-01-03,2026-08-14,3179,0.09592079177957813,0.3293200293890387,0.28225845605247063,-0.5715766497016497,Fund of Funds,DSP Mutual Fund,Other Scheme - FoF Overseas
119279,DSP World Mining Overseas Equity Omni FoF - Direct Plan - Growth,2013-01-04,2026-08-14,3196,0.0929121455648223,0.2668393217242812,0.2659513732861624,-0.6220784524848237,Fund of Funds,DSP Mutual Fund,Other Scheme - FoF Overseas
140256,Edelweiss ASEAN Equity Off-shore Fund - Direct Plan - Growth Option,2016-11-28,2026-08-14,2319,0.10258024215557082,0.14203459619326111,0.37479483897352717,-0.3607621977270785,Fund of Funds,Edelweiss Mutual Fund,Other Scheme - FoF Overseas
118624,Edelweiss Aggressive Hybrid Fund-Direct Plan-Growth Option,2013-01-08,2026-08-14,3349,0.1403635293941068,0.1256950829048621,0.6555459777289058,-0.28601108033240996,Aggressive Hybrid,Edelweiss Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
130206,Edelweiss Arbitrage Fund- Direct Plan- Growth Option,2014-06-30,2026-08-14,2984,0.06846650054580694,0.009834059777529679,0.80143767578908,-0.005272865923207859,Arbitrage,Edelweiss Mutual Fund,Hybrid Scheme - Arbitrage Fund
153497,Edelweiss BSE Internet Economy Index Fund - Direct Plan - Growth,2025-05-16,2026-08-14,309,0.12267805675867494,0.17956130979983326,0.4122641079582901,-0.21377990430622007,Index,Edelweiss Mutual Fund,Other Scheme - Index Funds
118615,Edelweiss Balanced Advantage Fund -Direct Plan-Growth Option,2013-01-22,2026-08-14,3338,0.12368707557689018,0.0897136995984225,0.7073052059076351,-0.16226274655749906,Balanced Advantage,Edelweiss Mutual Fund,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage
140286,Edelweiss Banking and PSU Debt Fund - Direct Plan - Growth Option,2016-11-28,2026-08-14,2354,0.07476052056532456,0.026511792514663766,0.5780397447826334,-0.04294946793693244,Banking & PSU,Edelweiss Mutual Fund,Debt Scheme - Banking and PSU Fund
152710,Edelweiss Business Cycle Fund - Direct Plan - Growth,2024-07-31,2026-08-14,504,-0.03243414317556059,0.1699708443273909,-0.46592578319028877,-0.26388135986989847,Sectoral,Edelweiss Mutual Fund,Equity Scheme - Sectoral/ Thematic
150671,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund - Direct Plan - Growth,2022-10-13,2026-08-14,930,0.08331005190524299,0.02557682322361109,0.9227379993278284,-0.028526643382716488,Index,Edelweiss Mutual Fund,Other Scheme - Index Funds
150727,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund - Direct Plan - Growth,2022-10-20,2026-08-14,925,0.0756210627778966,0.00937891226566029,1.6988879943810546,-0.004405114990032488,Index,Edelweiss Mutual Fund,Other Scheme - Index Funds
150807,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund - Direct Plan - Growth,2022-11-14,2026-08-14,911,0.07732499716824437,0.012122327229122841,1.434721558631624,-0.008188276540779804,Index,Edelweiss Mutual Fund,Other Scheme - Index Funds
151365,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index fund - Direct Plan - Growth,2023-02-16,2026-08-14,844,0.07581156311675152,0.010036872109270612,1.6256053356849107,-0.008553038349953135,Index,Edelweiss Mutual Fund,Other Scheme - Index Funds
153335,Edelweiss CRISIL IBX AAA Bond NBFC HFC Jun 2027 Index Fund - Direct Plan - Growth Option,2025-02-20,2026-08-14,358,0.07856167898595445,0.008112917276179084,2.338401675153256,-0.002446081250056964,Index,Edelweiss Mutual Fund,Other Scheme - Index Funds
153115,Edelweiss CRISIL IBX AAA Financial Services - Jan 2028 Index Fund - Direct - Growth,2024-11-29,2026-08-14,415,0.076981449131585,0.009342858680841538,1.8252942493373956,-0.004763616753550193,Index,Edelweiss Mutual Fund,Other Scheme - Index Funds
149950,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund - Direct Plan Growth,2022-03-11,2025-10-31,882,0.06050048450766843,0.010435662072292481,0.11925052906985849,-0.026997162908765193,Index,Edelweiss Mutual Fund,Other Scheme - Index Funds
153214,Edelweiss Consumption Fund - Direct - Growth,2025-02-24,2026-08-14,362,0.11038470687787338,0.1361130760898054,0.4153190318822672,-0.16518034170006324,Sectoral,Edelweiss Mutual Fund,Equity Scheme - Sectoral/ Thematic
118620,Edelweiss ELSS Tax Saver Fund - Direct Plan-Growth Option,2013-01-24,2026-08-14,3337,0.14890736043849695,0.15656957065656246,0.6035902222120051,-0.3679764965112009,ELSS,Edelweiss Mutual Fund,Equity Scheme - ELSS
140327,Edelweiss Emerging Markets Opportunities Equity Offshore Fund - Direct Plan - Growth Option,2016-11-28,2026-08-14,2316,0.12788394083612054,0.17789709325844882,0.4669174960359163,-0.3879857509766682,Fund of Funds,Edelweiss Mutual Fund,Other Scheme - FoF Overseas
140347,Edelweiss Equity Savings Fund - Direct Plan - Growth Option,2016-11-28,2026-08-14,2396,0.10658108143303169,0.04777408719782204,0.933922396597504,-0.09497305357890329,Equity Savings,Edelweiss Mutual Fund,Hybrid Scheme - Equity Savings
140296,Edelweiss Europe Dynamic Equity Offshore Fund - Growth Option - Direct Plan,2016-11-28,2026-08-14,2354,0.14190332747870804,0.16904280758338483,0.5462727418117754,-0.35716898459814306,Fund of Funds,Edelweiss Mutual Fund,Other Scheme - FoF Overseas
154108,Edelweiss Financial Services Fund - Direct Plan - Growth Option,2026-02-18,2026-08-14,121,-0.09074012282431787,0.21122260054163877,-0.6377259414521109,-0.15821138534241408,Sectoral,Edelweiss Mutual Fund,Equity Scheme - Sectoral/ Thematic
140353,Edelweiss Flexi Cap Fund - Direct Plan - Growth Option,2016-11-28,2026-08-14,2397,0.16966584008575025,0.15895824257333044,0.7097846257494917,-0.36102178265881923,Flexi Cap,Edelweiss Mutual Fund,Equity Scheme - Flexi Cap Fund
150376,Edelweiss Focused Fund - Direct Plan - Growth,2022-08-03,2026-08-14,992,0.15883636124028544,0.13873408373397986,0.7262746436128292,-0.17146170412502082,Focused,Edelweiss Mutual Fund,Equity Scheme - Focused Fund
154208,Edelweiss Gold ETF Fund of Fund Direct Plan Growth Option,2026-03-06,2026-08-14,110,-0.09621014786835225,0.25901055371521753,-0.5002159016754718,-0.15962796134506274,Fund of Funds,Edelweiss Mutual Fund,Other Scheme - FoF Domestic
150581,Edelweiss Gold and Silver ETF FOF - Direct Plan - Growth,2022-09-16,2026-08-14,963,0.37752757492399613,0.2572359328493476,1.1731427737751312,-0.3423376623376624,Fund of Funds,Edelweiss Mutual Fund,Other Scheme - FoF Domestic
140298,Edelweiss Government Securities Fund - Direct Plan - Growth Option,2016-11-28,2026-08-14,2354,0.07165687005400789,0.030890224586724756,0.40282662585719875,-0.03286037162530597,Gilt,Edelweiss Mutual Fund,Debt Scheme - Gilt Fund
140243,Edelweiss Greater China Equity Off-shore Fund - Direct Plan - Growth Option,2016-11-28,2026-08-14,2246,0.13859388425508135,0.2247555233509583,0.4749664342591511,-0.543847210528648,Fund of Funds,Edelweiss Mutual Fund,Other Scheme - FoF Overseas
153712,Edelweiss Income Plus Arbitrage Active Fund of Funds - Direct Plan Growth,2025-07-21,2026-08-14,259,0.056175488911582194,0.007117365077677917,-0.4375001744344952,-0.001734518920212036,Fund of Funds,Edelweiss Mutual Fund,Other Scheme - FoF Domestic
140175,Edelweiss Large & Mid Cap Fund - Direct Plan - Growth Option,2016-11-28,2026-08-14,2397,0.17246541003025828,0.1575647496879361,0.7300620638631233,-0.34919320367599915,Mid Cap,Edelweiss Mutual Fund,Equity Scheme - Large & Mid Cap Fund
118617,Edelweiss Large Cap Fund - Direct Plan-Growth option,2013-01-08,2026-08-14,3348,0.14110961418138102,0.15129718174128476,0.5729294971428006,-0.3514634146341463,Large Cap,Edelweiss Mutual Fund,Equity Scheme - Large Cap Fund
140196,Edelweiss Liquid Fund - Direct Plan - Growth Option,2016-11-27,2026-08-16,3056,0.7052980336513377,28.443712265599082,0.2867819405875182,-0.001547622012916694,Liquid,Edelweiss Mutual Fund,Debt Scheme - Liquid Fund
153416,Edelweiss Low Duration Fund - Direct Plan Growth,2025-03-21,2026-08-14,339,0.07096561132878199,0.005853320438152172,1.97169900674329,-0.001958558386199738,Low Duration,Edelweiss Mutual Fund,Debt Scheme - Low Duration Fund
148555,Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund Direct Plan - Growth,2020-11-02,2026-08-14,1376,0.16893039501642382,0.11977461574931625,0.939764242117621,-0.16309152809687377,Index,Edelweiss Mutual Fund,Other Scheme - Index Funds
140228,Edelweiss Mid Cap Fund - Direct Plan - Growth Option,2016-11-28,2026-08-14,2397,0.20651181020523346,0.1720699018042422,0.8525583192186323,-0.39205458680818805,Mid Cap,Edelweiss Mutual Fund,Equity Scheme - Mid Cap Fund
140237,Edelweiss Money Market Fund - Direct Plan - Growth Option,2016-11-28,2026-08-14,2354,0.06606561797629684,0.017702446790686412,0.37751292646529555,-0.021702450752942193,Money Market,Edelweiss Mutual Fund,Debt Scheme - Money Market Fund
151792,Edelweiss Multi Asset Allocation Fund - Direct Plan - Growth,2023-06-26,2026-08-14,760,0.07683870895516653,0.019421781205697302,0.8882394113775397,-0.017720891824937968,Multi Asset,Edelweiss Mutual Fund,Hybrid Scheme - Multi Asset Allocation
153776,Edelweiss Multi Asset Omni Fund of Fund- Direct Plan - Growth,2025-09-09,2026-08-14,229,0.18143202510392897,0.15137862653056366,0.8095521068300211,-0.14619418006510776,Fund of Funds,Edelweiss Mutual Fund,Other Scheme - FoF Domestic
152094,Edelweiss Multi Cap Fund - Direct Plan - Growth,2023-10-30,2026-08-14,689,0.19780471137084987,0.15397517733084753,0.885824245778568,-0.2018872334928582,Multi Cap,Edelweiss Mutual Fund,Equity Scheme - Multi Cap Fund
149343,Edelweiss NIFTY Large Midcap 250 Index Fund - Direct Plan Growth,2021-12-03,2026-08-14,1159,0.13078371320569393,0.14952614912101994,0.5138931190459795,-0.1886888760336204,Index,Edelweiss Mutual Fund,Other Scheme - Index Funds
148795,Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Direct Plan - Growth,2021-03-22,2026-04-30,1234,0.06329126210156932,0.012278477340915273,0.336133048045744,-0.03082475281599084,Index,Edelweiss Mutual Fund,Other Scheme - Index Funds
149247,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Direct Plan Growth,2021-10-18,2026-08-14,1170,0.06197258531481631,0.014230946598093512,0.1828659632405989,-0.03504595065937721,Index,Edelweiss Mutual Fund,Other Scheme - Index Funds
149254,Edelweiss Nifty 100 Quality 30 Index Fund Direct Plan Growth,2021-10-07,2026-08-14,1196,0.08680184425945159,0.13009396141444896,0.2585917571265767,-0.2103159204439763,Index,Edelweiss Mutual Fund,Other Scheme - Index Funds
149250,Edelweiss Nifty 50 Index Fund Direct Plan Growth,2021-10-07,2026-08-14,1196,0.07709244128680348,0.13812124017190885,0.1849154923112472,-0.16600805604871816,Index,Edelweiss Mutual Fund,Other Scheme - Index Funds
152616,Edelweiss Nifty Alpha Low Volatility 30 Index Fund - Direct Plan - Growth,2024-05-21,2026-08-14,554,0.01067195664998577,0.13616649041290937,-0.29327701865695327,-0.24849624697131445,Index,Edelweiss Mutual Fund,Other Scheme - Index Funds
154310,Edelweiss Nifty LargeMidcap 250 Plus 8-13 yr G-Sec 70-30 Index Fund Direct Plan Growth,2026-04-09,2026-08-14,88,0.21065682388252194,0.09345177109123065,1.4651169079532065,-0.030700527679886624,Index,Edelweiss Mutual Fund,Other Scheme - Index Funds
150902,Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Direct Plan - Growth,2022-12-02,2026-08-14,912,0.18278744592247653,0.18574325391702362,0.6953625760435237,-0.2578543020182308,Index,Edelweiss Mutual Fund,Other Scheme - Index Funds
150899,Edelweiss Nifty Next 50 Index Fund - Direct Plan - Growth,2022-12-02,2026-08-14,912,0.15919502851946699,0.1741506369045603,0.6112424218551336,-0.2642928003745276,Index,Edelweiss Mutual Fund,Other Scheme - Index Funds
150892,Edelweiss Nifty Smallcap 250 Index Fund - Direct Plan - Growth,2022-12-02,2026-08-14,912,0.18732740465224706,0.18111114696325478,0.730125518740397,-0.26119287213908227,Index,Edelweiss Mutual Fund,Other Scheme - Index Funds
152985,Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund - Direct - Growth,2024-11-05,2026-08-14,438,-0.043551916261863055,0.1846965408004923,-0.4788516300367064,-0.27721634628968606,Index,Edelweiss Mutual Fund,Other Scheme - Index Funds
147570,Edelweiss Overnight Fund - Direct Plan - Growth,2019-07-24,2026-08-16,2262,0.050914957268967775,0.0010398630017755949,-20.097990719843473,0.0,Overnight,Edelweiss Mutual Fund,Debt Scheme - Overnight Fund
142388,Edelweiss Recently Listed IPO Fund Direct Plan Growth,2018-02-27,2026-08-14,2085,0.15919868153429895,0.18793525011833082,0.579728272921415,-0.32336777117570437,Sectoral,Edelweiss Mutual Fund,Equity Scheme - Sectoral/ Thematic
154072,Edelweiss Silver ETF Fund of Fund - Direct Plan Growth Option,2025-12-30,2026-08-14,155,0.0345408049391005,0.6747723058102927,0.3140003649844763,-0.44018110995603765,Fund of Funds,Edelweiss Mutual Fund,Other Scheme - FoF Domestic
146196,Edelweiss Small Cap Fund - Direct Plan - Growth,2019-02-14,2026-08-14,1848,0.2534757144736728,0.17460713075820494,1.0684389692242615,-0.3708625079567155,Small Cap,Edelweiss Mutual Fund,Equity Scheme - Small Cap Fund
152437,Edelweiss Technology Fund - Direct Plan - Growth,2024-03-07,2026-08-14,599,0.13053216847157678,0.15029886282143165,0.5142815301916203,-0.26241233570201095,Sectoral,Edelweiss Mutual Fund,Equity Scheme - Sectoral/ Thematic
148063,Edelweiss US Technology Equity Fund of Fund- Direct Plan- Growth,2020-03-09,2026-08-14,1519,0.2634753536130554,0.30709858347323904,0.7717613302339889,-0.45315009251007654,Fund of Funds,Edelweiss Mutual Fund,Other Scheme - FoF Overseas
140274,Edelweiss US Value Equity Offshore Fund - Direct Plan - Growth Option,2016-11-28,2026-08-14,2292,0.13920954006643704,0.1686457586840989,0.5540748016903075,-0.3476776700439409,Fund of Funds,Edelweiss Mutual Fund,Other Scheme - FoF Overseas
118559,Franklin Asian Equity Fund - Direct - Growth,2013-01-01,2026-08-14,3351,0.10342521957464412,0.15608609387670538,0.339586916184225,-0.4019842883746816,Sectoral,Franklin Templeton Mutual Fund,Equity Scheme - Sectoral/ Thematic
118557,Franklin Build India Fund - Direct - Growth,2013-01-01,2026-08-14,3352,0.20272056297663776,0.1744222480101177,0.8277552971481043,-0.4280321802623319,Sectoral,Franklin Templeton Mutual Fund,Equity Scheme - Sectoral/ Thematic
118546,Franklin India Aggressive Hybrid Fund - Direct - Growth,2013-01-01,2026-08-14,3352,0.13609968438369258,0.11129997468151158,0.6909596587579172,-0.2781742191482519,Aggressive Hybrid,Franklin Templeton Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
153043,Franklin India Arbitrage Fund - Direct - Growth,2024-11-19,2026-08-14,429,0.07068194359995461,0.010281400369787419,0.9484424580828271,-0.004377841387439019,Arbitrage,Franklin Templeton Mutual Fund,Hybrid Scheme - Arbitrage Fund
150481,Franklin India Balanced Advantage Fund- Growth- Direct,2022-09-06,2026-08-14,969,0.11855146756872648,0.06844568838177706,0.8356326567465567,-0.0809965633523112,Balanced Advantage,Franklin Templeton Mutual Fund,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage
129008,Franklin India Banking & PSU Debt Fund - Direct - Growth,2014-04-25,2026-08-14,2973,0.07807517528662933,0.017149234173051843,1.083907826178521,-0.03638855414569597,Banking & PSU,Franklin Templeton Mutual Fund,Debt Scheme - Banking and PSU Fund
118574,Franklin India Conservative Hybrid Fund - Direct - GROWTH,2013-01-01,2026-08-14,3352,0.08857832160256929,0.04243559562745962,0.6555083960915247,-0.11889249531872803,Conservative Hybrid,Franklin Templeton Mutual Fund,Hybrid Scheme - Conservative Hybrid Fund
118569,Franklin India Corporate Debt Fund - Direct - GROWTH,2013-01-01,2026-08-14,3288,0.0835433733260833,0.022913703553991575,1.0486781489719816,-0.07360210107866183,Corporate Bond,Franklin Templeton Mutual Fund,Debt Scheme - Corporate Bond Fund
118553,Franklin India Credit Risk Fund - Direct - Growth,2013-01-01,2023-06-11,2519,0.0811462540047796,0.03074465075458497,0.7157443065018332,-0.09552455530778414,Credit Risk,Franklin Templeton Mutual Fund,Debt Scheme - Credit Risk Fund
118495,Franklin India Dynamic Accrual Fund - Direct - Growth,2013-01-01,2022-08-07,2315,0.08334898041129679,0.03654939322068565,0.6661282276537654,-0.08061410571037808,Dynamic Bond,Franklin Templeton Mutual Fund,Debt Scheme - Dynamic Bond
118543,Franklin India Dynamic Asset Allocation Active Fund Of Funds - Direct - Growth,2013-01-01,2026-08-14,3286,0.11070288908203207,0.09601756046234244,0.5669682048435377,-0.30938943758909787,Fund of Funds,Franklin Templeton Mutual Fund,Other Scheme - FoF Domestic
118540,Franklin India ELSS Tax Saver Fund - Direct - Growth,2013-01-01,2026-08-14,3352,0.15022025504730085,0.1533175097458566,0.620781778295997,-0.38989166681549936,ELSS,Franklin Templeton Mutual Fund,Equity Scheme - ELSS
144466,Franklin India Equity Savings Fund- Growth Direct,2018-08-27,2026-08-14,1957,0.0826969877897139,0.0590523240020606,0.3944123036010314,-0.16703097213989326,Equity Savings,Franklin Templeton Mutual Fund,Hybrid Scheme - Equity Savings
118535,Franklin India Flexi Cap Fund - Direct - Growth,2013-01-01,2026-08-14,3352,0.15597260067636265,0.1524941000463102,0.6567880796773817,-0.3771518089978042,Flexi Cap,Franklin Templeton Mutual Fund,Equity Scheme - Flexi Cap Fund
118508,Franklin India Floating Rate Fund - Direct - Growth,2012-12-31,2026-08-14,3630,0.07132580334404248,0.006214746431122684,0.8334852571366255,-0.01288530928245446,Floating Rate,Franklin Templeton Mutual Fund,Debt Scheme - Floater Fund
118564,Franklin India Focused Equity Fund - Direct - Growth,2013-01-01,2026-08-14,3352,0.16508060599095176,0.16095178691318884,0.6803610248145104,-0.37694234192930554,Focused,Franklin Templeton Mutual Fund,Equity Scheme - Focused Fund
118498,Franklin India Government Securities Fund - Direct - Growth,2013-01-01,2026-08-14,3288,0.07066413361694712,0.04402093228546463,0.2782980689841223,-0.12731362070032803,Gilt,Franklin Templeton Mutual Fund,Debt Scheme - Gilt Fund
118581,Franklin India INDEX FUND- NSE NIFTY 50 INDEX FUND- Direct - Growth,2013-01-01,2026-08-14,3352,0.1158618116415242,0.15884450416310714,0.40896056106395917,-0.37604393830863814,Index,Franklin Templeton Mutual Fund,Other Scheme - Index Funds
118554,Franklin India Income Opportunities Fund - Direct - Growth,2013-01-01,2021-12-12,2154,0.08350429044138541,0.04155915630572431,0.5982491417177109,-0.1370157202989435,Medium Duration,Franklin Templeton Mutual Fund,Debt Scheme - Medium Duration Fund
132989,Franklin India Income Plus Arbitrage Active Fund of Funds- Growth Plan - Direct,2014-11-28,2026-08-14,2831,0.08259335874103457,0.08869316075995261,0.3055293391331658,-0.2762649178860822,Fund of Funds,Franklin Templeton Mutual Fund,Other Scheme - FoF Domestic
118510,Franklin India Large & Mid Cap Fund - Direct - Growth,2013-01-01,2026-08-14,3351,0.1415676326328712,0.15783116664212524,0.5587965539968625,-0.4178149751701724,Mid Cap,Franklin Templeton Mutual Fund,Equity Scheme - Large & Mid Cap Fund
118531,Franklin India Large Cap Fund- Direct - Growth,2013-01-01,2026-08-14,3351,0.12307076595070399,0.15537638524092304,0.4571404929382396,-0.36253711146331224,Large Cap,Franklin Templeton Mutual Fund,Equity Scheme - Large Cap Fund
118577,Franklin India Liquid Fund - Super Institutional - Direct - Growth,2012-12-31,2026-08-16,4200,0.06917317907762044,0.0021297246725264373,-2.491224560283868,-0.0015547713785859507,Liquid,Franklin Templeton Mutual Fund,Debt Scheme - Liquid Fund
153102,Franklin India Long Duration Fund - Direct - Growth,2024-12-11,2026-08-14,406,0.05921660047811761,0.035108574559827056,0.014312174048364166,-0.04291514718598444,Long Duration,Franklin Templeton Mutual Fund,Debt Scheme - Long Duration Fund
118530,Franklin India Low Duration Fund - Direct - Growth,2013-01-01,2022-08-07,2316,0.09099076967818465,0.03282759486819577,0.960659320445453,-0.10637985463622346,Low Duration,Franklin Templeton Mutual Fund,Debt Scheme - Low Duration Fund
153368,Franklin India Low Duration Fund-Direct-Growth,2025-03-06,2026-08-14,349,0.07545967490160943,0.006276681838550798,2.5324859815940837,-0.0013858444593395358,Low Duration,Franklin Templeton Mutual Fund,Debt Scheme - Low Duration Fund
152851,Franklin India Medium to Long Duration Fund - Direct Growth,2024-09-24,2026-08-14,458,0.07064267252679413,0.01863380223654864,0.600289177791888,-0.017138092605515687,Long Duration,Franklin Templeton Mutual Fund,Debt Scheme - Medium to Long Duration Fund
118533,Franklin India Mid Cap Fund - Direct - Growth,2013-01-01,2026-08-14,3352,0.18240323920761337,0.15359731666472445,0.8040118747653442,-0.36591728127576073,Mid Cap,Franklin Templeton Mutual Fund,Equity Scheme - Mid Cap Fund
118506,Franklin India Money Market Fund - Direct - Growth,2013-01-01,2026-08-14,3288,0.07450494997740731,0.006211966992523068,2.4211284099625803,-0.011584770065483752,Money Market,Franklin Templeton Mutual Fund,Debt Scheme - Money Market Fund
153731,Franklin India Multi Asset Allocation Fund- Direct-Growth,2025-07-31,2026-08-14,254,0.1338071700179937,0.12216761614297927,0.632546832086625,-0.11547615933879107,Multi Asset,Franklin Templeton Mutual Fund,Hybrid Scheme - Multi Asset Allocation
152739,Franklin India Multi Cap Fund - Direct - Growth,2024-07-29,2026-08-14,505,0.06553621288111144,0.15187369274305587,0.1077155501848442,-0.18680486048099676,Multi Cap,Franklin Templeton Mutual Fund,Equity Scheme - Multi Cap Fund
153942,Franklin India Multi-Factor Fund- Direct- Growth,2025-11-28,2026-08-14,175,-0.035060149377379335,0.15116640914278767,-0.5641151210648134,-0.13794392523364474,Sectoral,Franklin Templeton Mutual Fund,Equity Scheme - Sectoral/ Thematic
118539,Franklin India Opportunities Fund - Direct - Growth,2013-01-01,2026-08-14,3351,0.17455956740900125,0.16183263985863636,0.7291721891294496,-0.39344960566833664,Sectoral,Franklin Templeton Mutual Fund,Equity Scheme - Sectoral/ Thematic
147214,Franklin India Overnight Fund- Growth - Direct,2019-05-08,2026-08-16,2241,0.05066397895599817,0.0011613439863619667,-16.83389710462082,0.0,Overnight,Franklin Templeton Mutual Fund,Debt Scheme - Overnight Fund
118548,Franklin India Retirement Fund - Direct - Growth,2013-01-01,2026-08-14,3352,0.09782524853189778,0.062202091569847094,0.6031586954720415,-0.13807275830058308,Retirement,Franklin Templeton Mutual Fund,Solution Oriented Scheme - Retirement Fund
118565,Franklin India SHORT TERM INCOME PLAN - Direct - GROWTH,2013-01-01,2025-05-02,2973,0.16469981565063407,0.4946446011474531,0.3231531560272396,-0.12786958517103209,Short Duration,Franklin Templeton Mutual Fund,Debt Scheme - Short Duration Fund
154541,Franklin India Short Term Fund - Direct - Growth,2026-08-12,2026-08-14,3,0.11984738650847859,0.004715071702524027,3.841606776747296,0.0,Short Duration,Franklin Templeton Mutual Fund,Income/Debt Oriented Schemes - Short Term Fund
